round_id,crash_point,total_bet,total_win,net_profit,avg_odds,num_bets,num_cashouts
32561108,1.13,2791805.8100000005,0,-2791805.8100000005,0,96,0
32561144,1.5,2859292.4599999995,33456.55,-2825835.9099999997,1.065,96,2
32561172,1.27,2871906.8300000005,253072.16000000003,-2618834.6700000004,1.1625,105,4
32561195,4.62,4717904.850000003,7979868.539999999,3261963.6899999958,2.3234615384615385,94,26
32561226,1.6,5767097.330000002,124674.9,-5642422.430000002,1.1733333333333333,102,3
32561266,1.12,5818011.949999999,83401.94,-5734610.009999999,1.08,104,1
32561298,1.59,2656994.4899999998,28414.65,-2628579.84,1.13,91,2
32561318,2.53,4294367.559999999,5952067.859999999,1657700.3000000007,1.8594444444444445,91,18
32561348,1.53,2735351.13,371267.84,-2364083.29,1.1966666666666665,96,3
32561381,2.17,4105971.1199999996,3602512.95,-503458.16999999946,1.5568749999999998,79,16
32561413,2.61,3311533.72,2813667.7200000007,-497865.99999999953,1.7765,97,20
32561452,1.47,4815169.819999999,77563.38,-4737606.4399999995,1.19,94,2
32561485,4.54,2619180.2699999996,4028113.710000001,1408933.4400000013,2.1715999999999998,83,25
32561512,1.73,3168445.57,1702039.9699999997,-1466405.6,1.4349999999999998,96,4
32561559,2.09,4761645.29,4373336.45,-388308.83999999985,1.4446666666666668,92,15
32561594,1.57,3853465.5200000005,975975.79,-2877489.7300000004,1.246,87,5
32561620,1.32,2323484.130000001,236140.24,-2087343.8900000008,1.1533333333333333,87,3
32561649,1.52,2330587.17,787616.56,-1542970.6099999999,1.2757142857142856,85,7
32561682,5.54,3656007.549999999,7357776.510000002,3701768.9600000028,2.2624137931034483,83,29
32561711,3.61,3066414.009999999,3952798.3500000006,886384.3400000017,1.9352,90,25
32561759,1.17,4212692.609999998,0,-4212692.609999998,0,90,0
32561797,7.86,1664094.3399999999,4511823.81,2847729.4699999997,2.412,81,30
32561824,4.56,2588188.55,3617255.5499999993,1029066.9999999995,1.9222222222222227,87,27
32561880,1.81,4165270.139999999,454017.0099999999,-3711253.1299999994,1.31875,90,8
32561925,2.46,2334402.2500000005,1933484.7099999995,-400917.54000000097,1.6544444444444444,91,18
32561957,8.26,2894780.17,5790001.689999999,2895221.5199999986,2.0170000000000003,93,30
32561995,1.38,2980363.5299999993,57927.36,-2922436.1699999995,1.1733333333333333,100,3
32562051,2.88,2291190.4400000004,2618394.02,327203.5799999996,1.8561904761904764,90,21
32562082,4.26,4471453.059999999,6978414.120000001,2506961.0600000024,2.0979310344827584,92,29
32562124,1.81,2423940.02,128301.94,-2295638.08,1.2625,103,4
32562162,24.83,2623737.4899999998,4631638.5200000005,2007901.0300000007,2.2670000000000003,102,30
32562193,5.12,2778552.2400000007,3876018.06,1097465.8199999994,2.1644444444444444,83,27
32562273,2.11,3669748.5399999996,3405421.2600000002,-264327.27999999933,1.4315384615384614,86,13
32562321,11.11,2331754.7800000003,3778948.3699999996,1447193.5899999994,2.2696551724137928,86,29
32562359,1.81,3195672.3300000005,206570.87999999998,-2989101.4500000007,1.54,99,4
32562415,15.29,3658260.4400000004,7512110.06,3853849.619999999,2.8389999999999995,102,30
32562449,1.33,3863511.19,124275.03,-3739236.16,1.24,90,1
32562509,1,4171804.9100000006,0,-4171804.9100000006,0,95,0
32562536,1.75,3964645.1100000003,1123145.79,-2841499.3200000003,1.348,103,5
32562560,13.56,4871588.490000002,12493685.409999998,7622096.919999996,2.901666666666667,99,30
32562593,31.82,3973905.6000000015,8569184.84,4595279.239999998,2.7336666666666667,94,30
32562653,1.39,3670125.479999999,120229.35,-3549896.129999999,1.0,91,1
32562737,1.8,2680935.3499999996,1209740.88,-1471194.4699999997,1.235,99,6
32562761,1.98,3925976.440000001,2390040.0599999996,-1535936.3800000013,1.4771428571428573,113,14
32562794,2.75,4279250.760000001,4640738.8,361488.0399999991,1.7659090909090907,109,22
32562827,2.34,4592583.780000003,3244215.580000001,-1348368.200000002,1.7842105263157895,118,19
32562862,3.91,4504900.699999998,5995798.08,1490897.3800000018,2.0856521739130436,104,23
32562897,1.78,4772818.559999999,2193760.73,-2579057.8299999987,1.365,105,6
32562939,1.34,3023776.3499999996,73470.77,-2950305.5799999996,1.12,104,2
32562975,4.42,3668864.3899999987,3274803.8900000006,-394060.49999999814,2.1943478260869567,94,23
32563004,1.14,4233709.070000001,0,-4233709.070000001,0,98,0
32563050,3.67,4228459.160000002,5047839.320000002,819380.1600000001,2.1811111111111114,107,27
32563076,1.62,3785671.9800000004,360959.45,-3424712.5300000003,1.31,100,4
32563115,5.79,4655130.5,6384128.78,1728998.2800000003,2.197857142857143,103,28
32563144,4.17,4087569.9400000004,8315705.379999999,4228135.439999999,2.3000000000000003,101,26
32563199,1.77,3738285.3799999994,544572.73,-3193712.6499999994,1.3257142857142856,103,7
32563236,1.2,3413848.2800000007,65716.09,-3348132.190000001,1.09,103,1
32563268,1,4580140.160000001,0,-4580140.160000001,0,97,0
32563294,6.5,5812835.8100000005,11376206.88,5563371.07,2.59448275862069,105,29
32563316,1.66,6751680.630000002,1149022.13,-5602658.500000002,1.2933333333333334,105,3
32563366,1,5705267.82,0,-5705267.82,0,113,0
32563391,1,6989794.069999999,0,-6989794.069999999,0,110,0
32563410,1.42,6336036.65,400000.0,-5936036.65,1.0,106,1
32563435,1.61,7911776.520000001,931659.6,-6980116.920000002,1.22,108,4
32563465,1.16,8920232.81,0,-8920232.81,0,105,0
32563497,1.9,8215952.5200000005,133644.79,-8082307.73,1.385,103,2
32563524,1.16,6241235.860000001,0,-6241235.860000001,0,110,0
32563552,1.61,3928129.4099999988,778383.6399999999,-3149745.7699999986,1.2750000000000001,99,4
32563580,1.62,4828296.879999998,661652.2699999999,-4166644.609999998,1.1233333333333335,96,6
32563609,2.32,3935834.6,2496026.08,-1439808.52,1.5473333333333337,92,15
32563642,2.16,4050675.32,2259905.1400000006,-1790770.1799999992,1.4875,93,12
32563678,1.18,3997095.4600000004,0,-3997095.4600000004,0,101,0
32563713,2.2,3188956.069999999,2162722.9899999998,-1026233.0799999991,1.456923076923077,88,13
32563740,1.12,3347345.3499999996,0,-3347345.3499999996,0,93,0
32563772,3.78,3282890.14,3258502.62,-24387.52000000002,1.9166666666666663,95,24
32563800,1.78,3942560.38,1400384.01,-2542176.37,1.4050000000000002,99,8
32563843,1.08,3761224.13,0,-3761224.13,0,96,0
32563876,1.02,2488516.0299999993,0,-2488516.0299999993,0,90,0
32563892,1.11,2647315.0099999993,0,-2647315.0099999993,0,80,0
32563920,2.98,3182781.51,1477159.2499999998,-1705622.26,1.8116666666666668,78,12
32563946,25.5,2650475.3999999994,10045942.14,7395466.740000001,3.039,102,30
32563985,1.68,3040303.870000001,1011701.19,-2028602.680000001,1.4,79,5
32564071,1.44,1842302.4899999995,95840.61,-1746461.8799999994,1.2325,90,4
32564096,2.02,2127143.56,1058195.09,-1068948.47,1.412857142857143,85,7
32564123,3.38,2370720.8099999996,2029534.3399999999,-341186.46999999974,2.027,98,20
32564158,1.11,2993540.0400000014,0,-2993540.0400000014,0,99,0
32564195,1,2335647.35,0,-2335647.35,0,85,0
32564219,12.47,2616776.4499999993,9086341.490000002,6469565.040000003,2.8713333333333333,92,30
32564243,7.02,3076283.830000002,5139621.090000001,2063337.2599999988,2.550689655172414,89,29
32564301,2.4,3452639.6099999994,3236934.3699999996,-215705.23999999976,1.740769230769231,95,13
32564346,2.44,3666518.2499999995,2928251.190000001,-738267.0599999987,1.6816666666666666,93,18
32564375,1.68,4474103.39,2197673.21,-2276430.1799999997,1.4628571428571426,101,7
32564407,6.29,2920540.1099999994,4561343.450000001,1640803.3400000017,2.456296296296296,90,27
32564440,8.54,4095271.2399999993,10068493.56,5973222.320000001,2.4960000000000004,92,30
32564487,7.93,5142930.470000002,12132771.79,6989841.3199999975,2.930333333333334,91,30
32564541,2.28,6465245.030000002,6907015.7,441770.66999999806,1.7416666666666667,86,18
32564593,5.47,8045496.289999997,5394618.360000001,-2650877.929999996,2.265,98,24
32564628,1.26,9617882.409999998,797880.97,-8820001.439999998,1.1749999999999998,99,2
32564675,1.15,7123191.819999998,0,-7123191.819999998,0,86,0
32564701,1.66,7410371.019999998,747607.3999999999,-6662763.619999997,1.3766666666666667,87,6
32564727,3.74,8528913.769999998,5083220.590000001,-3445693.179999997,2.1832,105,25
32564763,1.01,10173616.229999991,0,-10173616.229999991,0,98,0
32564801,3.77,7566551.520000002,3332512.7800000003,-4234038.740000002,2.2836000000000003,93,25
32564822,1.14,8537893.46,212470.21,-8325423.250000001,1.06,97,1
32564869,1.17,7780602.529999999,0,-7780602.529999999,0,96,0
32564895,1.06,6987928.5,0,-6987928.5,0,94,0
32564920,10.04,7841160.069999997,9206930.89,1365770.820000004,2.429310344827586,95,29
32564940,1.84,3994545.9600000014,1365368.57,-2629177.3900000015,1.332222222222222,93,9
32564997,19.65,4847490.129999998,11767633.370000001,6920143.240000003,2.561,100,30
32565027,1.04,9181636.010000004,0,-9181636.010000004,0,82,0
32565100,1.01,7677858.549999998,0,-7677858.549999998,0,91,0
32565120,3.76,6876655.14,3714775.23,-3161879.9099999997,2.1492,94,25
32565146,3.28,4815234.930000001,7272150.789999999,2456915.8599999985,1.9030769230769229,99,26
32565184,1.54,5082767.35,506092.11,-4576675.239999999,1.2033333333333334,104,3
32565223,1.47,5192234.2,2872827.99,-2319406.21,1.25,91,5
32565254,2.7,4651870.550000001,6563135.33,1911264.7799999993,1.6968421052631577,101,19
32565285,1.75,3873363.4300000016,921268.8099999999,-2952094.6200000015,1.347,108,10
32565321,3.55,6067148.820000001,8170574.1,2103425.2799999984,1.9823809523809526,105,21
32565351,2.3,4864051.570000001,4714673.31,-149378.26000000164,1.6586666666666667,95,15
32565396,8.51,6229032.010000001,14317393.299999999,8088361.289999998,2.5799999999999996,102,29
32565430,1.37,7491569.399999999,21433.12,-7470136.279999999,1.23,91,1
32565484,1.37,7407761.909999997,148799.05,-7258962.859999998,1.0899999999999999,104,2
32565512,2.04,8130063.169999999,5429914.359999999,-2700148.8099999996,1.552,98,15
32565542,1.18,9501092.82,0,-9501092.82,0,110,0
32565573,2.53,5853524.86,5574293.499999999,-279231.36000000127,1.7446666666666668,108,15
32565603,1.69,6596130.169999994,2711990.4200000004,-3884139.749999994,1.3733333333333333,115,6
32565637,4.36,5474631.799999998,8859317.309999999,3384685.5100000007,2.3092307692307696,99,26
32565667,1.97,6962067.449999998,2835462.0700000003,-4126605.379999998,1.4018181818181816,98,11
32565710,1.17,6215111.969999998,47225.28,-6167886.689999998,1.05,104,1
32565740,3.21,5237820.739999997,6493541.300000001,1255720.5600000033,2.1883333333333335,94,18
32565761,2.75,5653537.510000001,5480301.22,-173236.29000000097,1.9084210526315788,110,19
32565805,2.69,7087685.65,6305605.450000003,-782080.1999999974,1.8278947368421055,105,19
32565838,1.33,6565319.25,679564.5499999999,-5885754.7,1.16,108,3
32565879,3.76,3738614.1,5865192.63,2126578.53,2.1358333333333337,103,24
32565907,2.05,4807478.9,3431297.7600000007,-1376181.1399999997,1.6007692307692307,92,13
32565956,1.51,4914576.589999999,76956.68,-4837619.909999999,1.22,95,2
32565985,5.77,4156080.670000001,9400125.34,5244044.669999999,2.3785714285714286,100,28
32566017,14.52,6254213.219999998,15138557.360000001,8884344.140000004,2.941333333333333,98,30
32566063,1.88,5338968.47,322749.19,-5016219.279999999,1.1366666666666667,87,3
32566129,1.09,5525391.6,0,-5525391.6,0,108,0
32566158,8.72,5333226.619999999,13032423.770000001,7699197.150000002,2.9343333333333335,110,30
32566188,1.75,4276851.1899999995,1223608.81,-3053242.3799999994,1.2916666666666667,97,6
32566241,1.22,5425705.24,187301.97,-5238403.2700000005,1.025,107,2
32566275,3.62,4419079.4399999995,5930567.78,1511488.3400000008,1.9276190476190478,104,21
32566303,1.26,5014344.089999999,243993.79,-4770350.299999999,1.0350000000000001,100,2
32566341,1.03,4375998.89,0,-4375998.89,0,98,0
32566373,1.92,5040119.619999999,2658917.7,-2381201.919999999,1.438888888888889,107,9
32566391,9.37,4162158.249999999,9667738.909999998,5505580.659999999,2.755666666666666,104,30
32566425,10.21,6187207.479999999,10687056.599999998,4499849.119999999,2.4603571428571436,89,28
32566486,1.01,5772793.049999998,0,-5772793.049999998,0,95,0
32566542,4.84,5016669.319999998,10437479.459999999,5420810.140000001,2.3400000000000003,99,26
32566568,1.51,4673677.430000001,262791.44,-4410885.99,1.08,107,2
32566611,10.76,4011571.5400000014,9529381.969999999,5517810.429999998,2.826206896551724,108,29
32566645,2.2,3847719.849999999,2454404.02,-1393315.8299999991,1.6244444444444446,88,9
32566700,1.1,3847817.820000001,53521.98,-3794295.8400000012,1.02,107,1
32566739,9.35,2691928.7600000002,6407867.029999999,3715938.269999999,3.326,97,30
32566759,1.25,3748667.41,326860.62,-3421806.79,1.1224999999999998,87,4
32566811,9.1,3938646.339999999,8928263.59,4989617.250000001,2.931666666666666,114,30
32566840,1.3,4126427.029999999,202448.03,-3923978.999999999,1.01,86,1
32566882,3.67,4911465.830000001,6919203.89,2007738.0599999987,2.1972727272727273,110,22
32566916,4.21,3685996.669999999,6103716.399999999,2417719.7300000004,2.169166666666667,106,24
32566958,17.8,3998684.98,10515331.379999997,6516646.399999997,3.180666666666667,108,30
32567001,1.75,5376223.719999999,670030.25,-4706193.469999999,1.3633333333333333,86,6
32567067,11.86,5232472.48,13037378.55,7804906.07,3.025,103,30
32567100,2.42,4589135.909999999,3917337.63,-671798.2799999993,1.6708333333333336,92,12
32567156,1.54,4129100.560000001,109916.65999999999,-4019183.900000001,1.12,113,2
32567194,2.4,4501790.250000002,1491580.71,-3010209.540000002,1.5392307692307694,105,13
32567223,12.36,7010577.930000001,22492631.409999996,15482053.479999997,3.479666666666667,115,30
32567260,1.46,6198007.669999999,331723.92,-5866283.749999999,1.1099999999999999,89,2
32567321,11.72,6318511.74,23148038.460000005,16829526.720000006,3.7913333333333337,106,30
32567354,1.18,6762486.149999999,0,-6762486.149999999,0,95,0
32567412,1.59,9163928.769999998,535574.19,-8628354.579999998,1.18,118,4
32567434,1.2,8973665.480000002,202448.03,-8771217.450000003,1.01,110,1
32567462,1.8,7182750.070000001,576309.84,-6606440.230000001,1.3400000000000003,99,4
32567490,1.47,8793507.590000002,559305.3,-8234202.290000002,1.2233333333333334,107,3
32567522,4.14,8355907.300000001,9054498.67,698591.3699999992,2.396363636363636,104,22
32567548,1.16,6363809.86,202448.03,-6161361.83,1.01,112,1
32567594,1.15,7206863.640000001,212470.21,-6994393.430000001,1.06,110,1
32567623,1.44,4905712.2299999995,309146.33,-4596565.899999999,1.1833333333333333,98,3
32567645,1.27,6125045.209999998,0,-6125045.209999998,0,106,0
32567674,1.35,3972822.9200000004,103183.65,-3869639.2700000005,1.13,103,1
32567705,1.31,3503244.63,0,-3503244.63,0,96,0
32567730,1,4183991.020000002,0,-4183991.020000002,0,91,0
32567759,1.44,4969075.469999998,651263.97,-4317811.499999998,1.355,102,2
32567780,3.39,5572971.840000001,6775145.1,1202173.2599999988,2.1738461538461538,95,13
32567811,3.61,6019530.409999998,9650905.01,3631374.6000000015,2.2705263157894735,111,19
32567847,1.45,4942833.45,170373.09,-4772460.36,1.2033333333333334,107,3
32567888,2,4310242.7299999995,459653.08,-3850589.6499999994,1.252,95,5
32567919,1.68,4300223.62,675435.8599999999,-3624787.7600000002,1.298,103,5
32567953,2.17,3932787.7099999995,1448621.0400000003,-2484166.669999999,1.4133333333333333,99,9
32567980,3.35,3467770.3499999996,1997458.0299999998,-1470312.3199999998,2.1340000000000003,97,10
32568016,1.04,3860764.070000001,25252.12,-3835511.950000001,1.01,103,1
32568052,1.19,3806534.060000001,0,-3806534.060000001,0,92,0
32568076,1.34,3332253.9700000016,100884.28,-3231369.690000002,1.045,80,2
32568102,4.73,3680920.3000000003,4718044.33,1037124.0299999998,2.2895238095238097,88,21
32568132,1.25,4114896.5800000005,35570.59,-4079325.9900000007,1.18,105,1
32568172,1.89,3109153.01,672657.98,-2436495.03,1.258,86,5
32568200,3.68,4620966.42,7779517.599999999,3158551.179999999,2.1013043478260873,95,23
32568234,13.07,3316823.260000001,9307359.05,5990535.789999999,3.0686666666666667,95,30
32568283,1.17,3020504.8200000003,0,-3020504.8200000003,0,91,0
32568340,4.08,2577806.960000001,3719732.64,1141925.6799999992,2.465333333333333,93,15
32568366,1.39,3545713.2200000016,196918.47,-3348794.7500000014,1.065,104,2
32568416,1.74,2483495.8800000004,623352.2100000001,-1860143.6700000004,1.37,94,6
32568443,1.47,3552086.21,1466710.5799999998,-2085375.6300000001,1.3199999999999998,101,8
32568473,1.18,3509043.079999999,0,-3509043.079999999,0,104,0
32568503,2.59,3260752.129999999,1172120.48,-2088631.649999999,1.669090909090909,99,11
32568527,5.79,4040671.4899999998,7589832.230000002,3549160.7400000026,2.4755555555555557,101,27
32568563,3.34,3723974.309999999,5255246.48,1531272.1700000013,1.985,102,20
32568609,20.45,3148033.0700000003,9198022.51,6049989.4399999995,3.872,94,30
32568652,10.84,5297321.189999999,12119645.37,6822324.180000001,3.090689655172413,96,29
32568724,1.48,3544633.7300000004,280071.56999999995,-3264562.1600000006,1.2533333333333332,99,3
32568783,2.02,2539701.06,680898.4500000001,-1858802.6099999999,1.225,94,6
32568813,2.14,3394970.4000000004,1849586.7899999998,-1545383.6100000006,1.5907692307692307,106,13
32568850,2.04,3472160.2599999993,698013.35,-2774146.909999999,1.7328571428571429,103,7
32568885,1.23,2809927.5999999996,54981.93,-2754945.6699999995,1.1,94,1
32568921,11.64,1824680.75,4178204.0700000008,2353523.3200000008,3.255357142857143,97,28
32568942,1.45,3490819.9,445387.68,-3045432.2199999997,1.288,98,5
32568995,5.98,4045917.6699999995,6344821.2799999975,2298903.609999998,2.458888888888889,108,27
32569025,21.72,3508026.340000001,8821539.4,5313513.06,4.516551724137931,107,29
32569074,1.81,4120010.8199999994,709987.3499999999,-3410023.4699999997,1.4233333333333336,76,6
32569151,1.02,4100235.970000001,0,-4100235.970000001,0,99,0
32569174,1.67,4168403.04,432934.63,-3735468.41,1.2933333333333334,101,3
32569198,2.2,6751036.95,1151668.33,-5599368.62,1.5425,107,8
32569229,3.1,11592194.379999992,18900347.16999999,7308152.789999999,1.8977777777777776,120,18
32569270,1.17,3540330.2099999995,27235.74,-3513094.4699999993,1.09,109,1
32569306,1.03,3434287.309999999,0,-3434287.309999999,0,106,0
32569331,1.52,2497350.28,134024.7,-2363325.5799999996,1.3066666666666666,99,3
32569354,2.05,3530488.090000001,1030645.55,-2499842.540000001,1.449,98,10
32569387,3.9,3369523.169999998,5481498.9799999995,2111975.8100000015,1.843809523809524,99,21
32569420,1.51,3505264.2999999993,225670.91,-3279593.389999999,1.1775000000000002,101,4
32569462,1.37,2510790.659999999,84981.66,-2425808.999999999,1.18,92,1
32569495,1.08,3370763.9700000007,0,-3370763.9700000007,0,99,0
32569519,1.19,4154565.6899999995,0,-4154565.6899999995,0,98,0
32569543,1.72,7107540.5600000005,6911159.67,-196380.8900000006,1.31,95,6
32569571,1.09,2945231.6099999994,0,-2945231.6099999994,0,103,0
32569603,1.63,2602359.43,655558.0700000001,-1946801.36,1.206,95,5
32569626,25.36,3016201.5300000007,8144091.69,5127890.16,3.6053333333333333,92,30
32569655,2.13,4433760.97,1304841.59,-3128919.38,1.5000000000000002,84,11
32569743,7.1,4462637.34,10085355.910000002,5622718.570000002,2.540769230769231,100,26
32569779,1.3,4630861.49,99327.79999999999,-4531533.69,1.045,108,2
32569826,2.39,4323126.620000001,4599238.12,276111.49999999907,1.5939999999999999,100,10
32569853,3.75,4781922.390000001,6707066.96,1925144.5699999994,2.0949999999999998,103,20
32569888,1.07,5206636.439999998,0,-5206636.439999998,0,104,0
32569930,1.8,4470290.78,327312.24,-4142978.54,1.4060000000000001,96,5
32569952,1.69,4761492.66,723156.36,-4038336.3000000003,1.4285714285714286,97,7
32569986,7.33,3767509.779999999,8340089.130000001,4572579.3500000015,3.0689285714285712,95,28
32570016,1.08,4135308.6099999985,0,-4135308.6099999985,0,107,0
32570068,23.17,3221419.65,10017673.160000002,6796253.510000002,4.174333333333333,100,30
32570091,3.24,3215889.789999999,3539582.16,323692.37000000104,1.8556250000000003,89,16
32570174,8.37,3181184.5299999984,7370465.760000001,4189281.2300000023,2.810689655172414,96,29
32570209,2.78,3421509.4999999995,3912619.57,491110.0700000003,1.8415384615384613,98,13
32570261,7.59,3215669.8199999994,7522414.06,4306744.24,2.830344827586207,105,29
32570298,1.04,3313139.5399999986,0,-3313139.5399999986,0,104,0
32570350,1,2520521.97,0,-2520521.97,0,94,0
32570373,14.04,2388686.999999999,5799751.579999999,3411064.58,3.2416666666666667,94,30
32570393,9.44,2365730.6200000015,5460337.29,3094606.6699999985,3.2546428571428576,89,28
32570449,5.69,2358865.1299999985,4903658.310000001,2544793.180000003,2.9735999999999994,96,25
32570509,1.04,2555625.4899999993,0,-2555625.4899999993,0,106,0
32570554,20.23,1964487.8000000003,6343420.13,4378932.33,4.096333333333333,86,30
32570579,1.77,2714315.479999999,290612.51,-2423702.969999999,1.255,87,2
32570647,1,4100465.1399999997,0,-4100465.1399999997,0,102,0
32570680,1.78,2996916.130000001,161777.52000000002,-2835138.610000001,1.4966666666666668,102,3
32570701,1.46,5514499.360000002,106690.14,-5407809.2200000025,1.295,113,2
32570731,1,2466518.57,0,-2466518.57,0,96,0
32570761,2.71,3306211.58,3507711.51,201499.9299999997,1.9235714285714285,108,14
32570782,2.8,5271561.409999998,5241790.110000001,-29771.29999999702,1.888333333333333,113,18
32570823,22.94,3281587.21,7751814.570000001,4470227.360000001,3.0439999999999996,106,30
32570854,1.33,2844476.9899999993,114503.35,-2729973.639999999,1.14,88,1
32570930,1.01,2780294.01,0,-2780294.01,0,97,0
32570960,10.45,2106141.4200000004,5712760.3,3606618.8799999994,3.6033333333333326,104,30
32570980,1.1,3326825.2999999993,0,-3326825.2999999993,0,99,0
32571038,1.09,3064642.2599999984,0,-3064642.2599999984,0,110,0
32571062,1.07,3249333.289999999,68223.93,-3181109.359999999,1.0,108,1
32571090,2.3,3667717.9899999993,2725316.17,-942401.8199999994,1.788888888888889,107,9
32571110,1.77,3372836.8099999987,150370.94,-3222465.8699999987,1.29,114,2
32571147,4.86,3076557.3099999996,6741623.26,3665065.95,2.611923076923077,114,26
32571180,3.03,2832617.25,3386847.6,554230.3500000001,1.9084615384615384,104,13
32571220,1.1,3303892.430000002,0,-3303892.430000002,0,105,0
32571252,1.08,2689703.979999999,0,-2689703.979999999,0,99,0
32571280,13.99,2796784.4699999993,9728086.959999999,6931302.49,4.064666666666667,106,30
32571302,1.87,3299378.2399999998,154937.43,-3144440.8099999996,1.4449999999999998,90,2
32571367,1.69,3603977.149999999,382599.54,-3221377.609999999,1.51,113,5
32571400,12.87,3637814.9099999997,11696664.86,8058849.949999999,3.9944827586206904,108,29
32571428,5.29,2608096.6700000004,4962107.329999999,2354010.6599999988,2.702,102,25
32571489,6.18,2937131.5199999996,6302608.62,3365477.1000000006,2.941153846153846,105,26
32571532,4.58,2578772.9899999993,3303061.0700000003,724288.080000001,2.616315789473684,103,19
32571584,7.59,3008535.4899999993,5665480.27,2656944.7800000003,3.0892307692307694,109,26
32571627,1.28,2562526.449999999,0,-2562526.449999999,0,106,0
32571680,24.46,2747699.8999999994,9482727.15,6735027.250000001,5.133333333333334,99,30
32571706,3.07,2448625.579999999,2404001.07,-44624.50999999931,2.1008333333333336,86,12
32571787,2.64,2173096.6699999995,1940483.42,-232613.24999999953,1.6866666666666668,98,12
32571820,1.88,2703114.8899999987,37333.49,-2665781.3999999985,1.5,106,1
32571860,2.49,2539997.8599999994,1112700.92,-1427296.9399999995,1.90625,96,8
32571893,1.84,3793579.1499999985,114390.38,-3679188.7699999986,1.5,119,1
32571924,1.57,3357886.7199999993,329269.95,-3028616.769999999,1.2,108,1
32571959,3.88,2996002.7999999993,2174447.6300000004,-821555.169999999,2.321111111111111,109,18
32571992,6.64,3147482.8899999983,4768803.2700000005,1621320.3800000022,3.023478260869565,116,23
32572028,1.14,3209266.919999999,167230.75,-3042036.169999999,1.06,104,1
32572078,1.13,2981478.89,0,-2981478.89,0,101,0
32572097,1.03,3039326.6299999994,0,-3039326.6299999994,0,97,0
32572126,1.61,3154255.749999999,0,-3154255.749999999,0,98,0
32572151,1,4533322.549999999,0,-4533322.549999999,0,105,0
32572182,1.06,4948103.03,0,-4948103.03,0,107,0
32572202,4.4,2262476.61,3144528.5700000003,882051.9600000004,2.7099999999999995,98,20
32572229,1,3239896.5100000002,0,-3239896.5100000002,0,103,0
32572269,1,3195795.01,0,-3195795.01,0,114,0
32572296,1.84,2538185.609999999,216099.9,-2322085.709999999,1.63,97,2
32572317,1.1,3006375.449999999,0,-3006375.449999999,0,98,0
32572347,8.14,2396901.5699999994,6673364.339999999,4276462.77,3.7346153846153842,85,26
32572372,4.34,3948732.8199999994,6834068.960000001,2885336.1400000015,2.3986363636363635,99,22
32572420,1.04,3571129.199999999,512306.26,-3058822.9399999985,1.01,92,1
32572465,1.53,3538820.319999999,512306.26,-3026514.0599999987,1.01,98,1
32572494,1.38,2991503.48,105474.28,-2886029.2,1.085,84,2
32572524,1.1,3633884.2199999993,512306.26,-3121577.959999999,1.01,89,1
32572550,2.17,3170102.5400000005,1158503.9,-2011598.6400000006,1.45,86,4
32572574,1.65,3624280.76,34446.73,-3589834.03,1.33,96,1
32572612,1.36,3711145.3700000006,109804.18,-3601341.1900000004,1.15,93,2
32572639,1.2,3156996.5400000005,74356.96,-3082639.5800000005,1.065,89,2
32572668,1.44,3279495.410000001,244993.98,-3034501.430000001,1.15,77,1
32572699,1.07,4076554.3900000015,0,-4076554.3900000015,0,84,0
32572730,1.43,5377588.49,190623.21,-5186965.28,1.1400000000000001,77,2
32572752,1.85,7611526.860000001,2155626.62,-5455900.240000001,1.3499999999999999,75,4
32572781,3.85,5680366.32,9164962.299999999,3484595.9799999986,2.2368750000000004,77,16
32572814,3.33,4887817.7200000025,3231261.5199999996,-1656556.200000003,2.104705882352941,75,17
32572855,1.17,4659522.920000003,0,-4659522.920000003,0,79,0
32572894,9.42,3359226.1699999995,12298642.8,8939416.63,3.7435714285714288,73,28
32572919,1.68,2500151.020000001,113815.73999999999,-2386335.280000001,1.375,88,2
32572964,1.11,2413338.18,9389.05,-2403949.1300000004,1.04,83,1
32572999,1.86,2545197.1000000006,291599.93,-2253597.1700000004,1.2666666666666666,77,3
32573018,1.71,2970261.0400000005,258038.26,-2712222.7800000003,1.254,80,5
32573050,5.91,3217799.4899999993,7330480.100000001,4112680.6100000013,2.4869565217391307,75,23
32573082,1.71,2352206.3599999994,664737.67,-1687468.6899999995,1.3666666666666665,87,6
32573128,3.33,1964888.83,581799.63,-1383089.2000000002,1.9463636363636363,81,11
32573158,1.97,2587610.64,653008.77,-1934601.87,1.3585714285714285,89,7
32573200,2.43,3197986.7200000007,1394875.9500000002,-1803110.7700000005,1.6030000000000002,88,10
32573235,1.2,2788757.830000001,46489.38,-2742268.450000001,1.07,92,1
32573263,1.45,2686881.450000001,438475.51,-2248405.9400000013,1.34,81,1
32573294,1.14,2771888.78,11839.58,-2760049.1999999997,1.09,80,1
32573325,3.68,2107002.55,3061694.49,954691.9400000004,2.324210526315789,72,19
32573353,1.26,2778687.250000001,46489.38,-2732197.870000001,1.07,86,1
32573391,1.35,2313081.0200000005,11730.96,-2301350.0600000005,1.08,82,1
32573418,6.02,2502531.6999999997,4324596.8,1822065.1,2.708260869565217,70,23
32573446,2.23,3080112.89,637198.68,-2442914.21,1.568,78,5
32573493,1.81,3118062.82,94348.22,-3023714.5999999996,1.365,76,4
32573527,1.12,1796096.0000000007,0,-1796096.0000000007,0,69,0
